category,vue_path,vue_normalized,vue_name,vue_component,vue_source,vue_project,vue_type,match_type,next_path,next_normalized,next_file,analysis
Next.js独有,,,,,,,,,/admin/theme/dark-mode,/theme/dark-mode,g:\IHUI-AI\apps\web\app\(main)\admin\theme\dark-mode\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/theme/edit/[id],/theme/edit/:id,g:\IHUI-AI\apps\web\app\(main)\admin\theme\edit\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/theme/export,/theme/export,g:\IHUI-AI\apps\web\app\(main)\admin\theme\export\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/theme/fonts,/theme/fonts,g:\IHUI-AI\apps\web\app\(main)\admin\theme\fonts\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/theme,/theme,g:\IHUI-AI\apps\web\app\(main)\admin\theme\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/theme/presets,/theme/presets,g:\IHUI-AI\apps\web\app\(main)\admin\theme\presets\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/user-agent-audio,/user-agent-audio,g:\IHUI-AI\apps\web\app\(main)\admin\user-agent-audio\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/user-agent-context,/user-agent-context,g:\IHUI-AI\apps\web\app\(main)\admin\user-agent-context\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/user-agent-image,/user-agent-image,g:\IHUI-AI\apps\web\app\(main)\admin\user-agent-image\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/user-center,/user-center,g:\IHUI-AI\apps\web\app\(main)\admin\user-center\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/user-margin,/user-margin,g:\IHUI-AI\apps\web\app\(main)\admin\user-margin\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/user-stat,/user-stat,g:\IHUI-AI\apps\web\app\(main)\admin\user-stat\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/users,/users,g:\IHUI-AI\apps\web\app\(main)\admin\users\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/variables,/variables,g:\IHUI-AI\apps\web\app\(main)\admin\variables\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/video-logs,/video-logs,g:\IHUI-AI\apps\web\app\(main)\admin\video-logs\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/visit-tracking,/visit-tracking,g:\IHUI-AI\apps\web\app\(main)\admin\visit-tracking\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/visit-trend,/visit-trend,g:\IHUI-AI\apps\web\app\(main)\admin\visit-trend\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/wallet,/wallet,g:\IHUI-AI\apps\web\app\(main)\admin\wallet\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/withdrawal,/withdrawal,g:\IHUI-AI\apps\web\app\(main)\admin\withdrawal\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/workflows,/workflows,g:\IHUI-AI\apps\web\app\(main)\admin\workflows\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/admin/zhs-activity,/zhs-activity,g:\IHUI-AI\apps\web\app\(main)\admin\zhs-activity\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/zhs-agent,/zhs-agent,g:\IHUI-AI\apps\web\app\(main)\admin\zhs-agent\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/admin/zhs-user,/zhs-user,g:\IHUI-AI\apps\web\app\(main)\admin\zhs-user\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents/categories,/agents/categories,g:\IHUI-AI\apps\web\app\(main)\agents\categories\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents/categories/[id],/agents/categories/:id,g:\IHUI-AI\apps\web\app\(main)\agents\categories\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents/create,/agents/create,g:\IHUI-AI\apps\web\app\(main)\agents\create\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents/edit/[id],/agents/edit/:id,g:\IHUI-AI\apps\web\app\(main)\agents\edit\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents/featured,/agents/featured,g:\IHUI-AI\apps\web\app\(main)\agents\featured\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents/my,/agents/my,g:\IHUI-AI\apps\web\app\(main)\agents\my\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents,/agents,g:\IHUI-AI\apps\web\app\(main)\agents\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents/stats,/agents/stats,g:\IHUI-AI\apps\web\app\(main)\agents\stats\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/agents/[id],/agents/:id,g:\IHUI-AI\apps\web\app\(main)\agents\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/ai-career,/ai-career,g:\IHUI-AI\apps\web\app\(main)\ai-career\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/ai-generation,/ai-generation,g:\IHUI-AI\apps\web\app\(main)\ai-generation\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/ai-generation/video-tasks,/ai-generation/video-tasks,g:\IHUI-AI\apps\web\app\(main)\ai-generation\video-tasks\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/ai-news,/ai-news,g:\IHUI-AI\apps\web\app\(main)\ai-news\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/ai-world/create,/ai-world/create,g:\IHUI-AI\apps\web\app\(main)\ai-world\create\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/ai-world/edit/[id],/ai-world/edit/:id,g:\IHUI-AI\apps\web\app\(main)\ai-world\edit\[id]\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/ai-world/favorites,/ai-world/favorites,g:\IHUI-AI\apps\web\app\(main)\ai-world\favorites\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/ai-world/history,/ai-world/history,g:\IHUI-AI\apps\web\app\(main)\ai-world\history\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/ai-world,/ai-world,g:\IHUI-AI\apps\web\app\(main)\ai-world\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/ai-world/share/[id],/ai-world/share/:id,g:\IHUI-AI\apps\web\app\(main)\ai-world\share\[id]\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/ai-world/[id],/ai-world/:id,g:\IHUI-AI\apps\web\app\(main)\ai-world\[id]\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/announcements,/announcements,g:\IHUI-AI\apps\web\app\(main)\announcements\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/announcements/[id],/announcements/:id,g:\IHUI-AI\apps\web\app\(main)\announcements\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/api-test,/api-test,g:\IHUI-AI\apps\web\app\(main)\api-test\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/articles/edit,/articles/edit,g:\IHUI-AI\apps\web\app\(main)\articles\edit\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/articles/hot,/articles/hot,g:\IHUI-AI\apps\web\app\(main)\articles\hot\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/articles,/articles,g:\IHUI-AI\apps\web\app\(main)\articles\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/articles/[id],/articles/:id,g:\IHUI-AI\apps\web\app\(main)\articles\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/asks/edit,/asks/edit,g:\IHUI-AI\apps\web\app\(main)\asks\edit\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/asks/edit/[id],/asks/edit/:id,g:\IHUI-AI\apps\web\app\(main)\asks\edit\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/asks,/asks,g:\IHUI-AI\apps\web\app\(main)\asks\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/asks/[id],/asks/:id,g:\IHUI-AI\apps\web\app\(main)\asks\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/bi-dashboard,/bi-dashboard,g:\IHUI-AI\apps\web\app\(main)\bi-dashboard\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/business-card/edit,/business-card/edit,g:\IHUI-AI\apps\web\app\(main)\business-card\edit\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/business-card/favorites,/business-card/favorites,g:\IHUI-AI\apps\web\app\(main)\business-card\favorites\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/business-card,/business-card,g:\IHUI-AI\apps\web\app\(main)\business-card\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/business-card/share/[id],/business-card/share/:id,g:\IHUI-AI\apps\web\app\(main)\business-card\share\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/chat/favorites,/chat/favorites,g:\IHUI-AI\apps\web\app\(main)\chat\favorites\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/chat/history,/chat/history,g:\IHUI-AI\apps\web\app\(main)\chat\history\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/chat,/chat,g:\IHUI-AI\apps\web\app\(main)\chat\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/chat/settings,/chat/settings,g:\IHUI-AI\apps\web\app\(main)\chat\settings\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/chat/share/[id],/chat/share/:id,g:\IHUI-AI\apps\web\app\(main)\chat\share\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/chat/templates,/chat/templates,g:\IHUI-AI\apps\web\app\(main)\chat\templates\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/circles,/circles,g:\IHUI-AI\apps\web\app\(main)\circles\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/circles/post,/circles/post,g:\IHUI-AI\apps\web\app\(main)\circles\post\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/circles/[id],/circles/:id,g:\IHUI-AI\apps\web\app\(main)\circles\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/comments,/comments,g:\IHUI-AI\apps\web\app\(main)\comments\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/commission/plan,/commission/plan,g:\IHUI-AI\apps\web\app\(main)\commission\plan\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/contact,/contact,g:\IHUI-AI\apps\web\app\(main)\contact\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/dashboard,/dashboard,g:\IHUI-AI\apps\web\app\(main)\dashboard\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/design-system,/design-system,g:\IHUI-AI\apps\web\app\(main)\design-system\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/api-docs,/developer/api-docs,g:\IHUI-AI\apps\web\app\(main)\developer\api-docs\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/billing,/developer/billing,g:\IHUI-AI\apps\web\app\(main)\developer\billing\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/keys,/developer/keys,g:\IHUI-AI\apps\web\app\(main)\developer\keys\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/limits,/developer/limits,g:\IHUI-AI\apps\web\app\(main)\developer\limits\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/logs,/developer/logs,g:\IHUI-AI\apps\web\app\(main)\developer\logs\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/notifications,/developer/notifications,g:\IHUI-AI\apps\web\app\(main)\developer\notifications\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer,/developer,g:\IHUI-AI\apps\web\app\(main)\developer\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/sandbox,/developer/sandbox,g:\IHUI-AI\apps\web\app\(main)\developer\sandbox\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/settings,/developer/settings,g:\IHUI-AI\apps\web\app\(main)\developer\settings\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/subscription,/developer/subscription,g:\IHUI-AI\apps\web\app\(main)\developer\subscription\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/team,/developer/team,g:\IHUI-AI\apps\web\app\(main)\developer\team\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/versions,/developer/versions,g:\IHUI-AI\apps\web\app\(main)\developer\versions\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/developer/webhooks,/developer/webhooks,g:\IHUI-AI\apps\web\app\(main)\developer\webhooks\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution/commission,/distribution/commission,g:\IHUI-AI\apps\web\app\(main)\distribution\commission\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution/company,/distribution/company,g:\IHUI-AI\apps\web\app\(main)\distribution\company\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution/orders,/distribution/orders,g:\IHUI-AI\apps\web\app\(main)\distribution\orders\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution,/distribution,g:\IHUI-AI\apps\web\app\(main)\distribution\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution/team,/distribution/team,g:\IHUI-AI\apps\web\app\(main)\distribution\team\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution/team/[id],/distribution/team/:id,g:\IHUI-AI\apps\web\app\(main)\distribution\team\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution/token,/distribution/token,g:\IHUI-AI\apps\web\app\(main)\distribution\token\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution/withdraw,/distribution/withdraw,g:\IHUI-AI\apps\web\app\(main)\distribution\withdraw\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/distribution/withdraw/records,/distribution/withdraw/records,g:\IHUI-AI\apps\web\app\(main)\distribution\withdraw\records\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/docs,/docs,g:\IHUI-AI\apps\web\app\(main)\docs\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/docs/[...slug],/docs/:slug*,g:\IHUI-AI\apps\web\app\(main)\docs\[...slug]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/drama,/drama,g:\IHUI-AI\apps\web\app\(main)\drama\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/certificates,/edu/certificates,g:\IHUI-AI\apps\web\app\(main)\edu\certificates\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/certificates/[id],/edu/certificates/:id,g:\IHUI-AI\apps\web\app\(main)\edu\certificates\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/courses,/edu/courses,g:\IHUI-AI\apps\web\app\(main)\edu\courses\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/courses/[id]/learn,/edu/courses/:id/learn,g:\IHUI-AI\apps\web\app\(main)\edu\courses\[id]\learn\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/courses/[id],/edu/courses/:id,g:\IHUI-AI\apps\web\app\(main)\edu\courses\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/dashboard,/edu/dashboard,g:\IHUI-AI\apps\web\app\(main)\edu\dashboard\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/exam,/edu/exam,g:\IHUI-AI\apps\web\app\(main)\edu\exam\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/exam/[id],/edu/exam/:id,g:\IHUI-AI\apps\web\app\(main)\edu\exam\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/exam/[id]/result,/edu/exam/:id/result,g:\IHUI-AI\apps\web\app\(main)\edu\exam\[id]\result\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/notes,/edu/notes,g:\IHUI-AI\apps\web\app\(main)\edu\notes\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu,/edu,g:\IHUI-AI\apps\web\app\(main)\edu\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/progress,/edu/progress,g:\IHUI-AI\apps\web\app\(main)\edu\progress\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/qa,/edu/qa,g:\IHUI-AI\apps\web\app\(main)\edu\qa\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu/schedule,/edu/schedule,g:\IHUI-AI\apps\web\app\(main)\edu\schedule\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/edu-points,/edu-points,g:\IHUI-AI\apps\web\app\(main)\edu-points\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/enterprise,/enterprise,g:\IHUI-AI\apps\web\app\(main)\enterprise\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/favorites,/favorites,g:\IHUI-AI\apps\web\app\(main)\favorites\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/feature-center/agents,/feature-center/agents,g:\IHUI-AI\apps\web\app\(main)\feature-center\agents\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/feature-center/apis,/feature-center/apis,g:\IHUI-AI\apps\web\app\(main)\feature-center\apis\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/feature-center/documents,/feature-center/documents,g:\IHUI-AI\apps\web\app\(main)\feature-center\documents\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/feature-center/models,/feature-center/models,g:\IHUI-AI\apps\web\app\(main)\feature-center\models\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/feature-center,/feature-center,g:\IHUI-AI\apps\web\app\(main)\feature-center\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/feature-center/sdks,/feature-center/sdks,g:\IHUI-AI\apps\web\app\(main)\feature-center\sdks\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/following,/following,g:\IHUI-AI\apps\web\app\(main)\following\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/help/[slug],/help/:slug,g:\IHUI-AI\apps\web\app\(main)\help\[slug]\page.tsx,Next.js 新增(同模块下的新页面)
Next.js独有,,,,,,,,,/home,/home,g:\IHUI-AI\apps\web\app\(main)\home\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/image-gen/favorites,/image-gen/favorites,g:\IHUI-AI\apps\web\app\(main)\image-gen\favorites\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/image-gen/gallery,/image-gen/gallery,g:\IHUI-AI\apps\web\app\(main)\image-gen\gallery\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/image-gen/history,/image-gen/history,g:\IHUI-AI\apps\web\app\(main)\image-gen\history\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/image-gen,/image-gen,g:\IHUI-AI\apps\web\app\(main)\image-gen\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/image-gen/templates,/image-gen/templates,g:\IHUI-AI\apps\web\app\(main)\image-gen\templates\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/invitations,/invitations,g:\IHUI-AI\apps\web\app\(main)\invitations\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/knowledge-base/edit,/knowledge-base/edit,g:\IHUI-AI\apps\web\app\(main)\knowledge-base\edit\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/knowledge-base/edit/[id],/knowledge-base/edit/:id,g:\IHUI-AI\apps\web\app\(main)\knowledge-base\edit\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/knowledge-base,/knowledge-base,g:\IHUI-AI\apps\web\app\(main)\knowledge-base\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/knowledge-base/search,/knowledge-base/search,g:\IHUI-AI\apps\web\app\(main)\knowledge-base\search\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/knowledge-base/[id],/knowledge-base/:id,g:\IHUI-AI\apps\web\app\(main)\knowledge-base\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/lecturers,/lecturers,g:\IHUI-AI\apps\web\app\(main)\lecturers\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/lecturers/[id],/lecturers/:id,g:\IHUI-AI\apps\web\app\(main)\lecturers\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/mcp-projects,/mcp-projects,g:\IHUI-AI\apps\web\app\(main)\mcp-projects\page.tsx,"Next.js 新增(新业务模块,Vue 中无对应)"
Next.js独有,,,,,,,,,/members,/members,g:\IHUI-AI\apps\web\app\(main)\members\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/messages,/messages,g:\IHUI-AI\apps\web\app\(main)\messages\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/messages/[type],/messages/:type,g:\IHUI-AI\apps\web\app\(main)\messages\[type]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/mobile-dashboard,/mobile-dashboard,g:\IHUI-AI\apps\web\app\(main)\mobile-dashboard\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/api-docs,/models/api-docs,g:\IHUI-AI\apps\web\app\(main)\models\api-docs\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/billing,/models/billing,g:\IHUI-AI\apps\web\app\(main)\models\billing\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/channels,/models/channels,g:\IHUI-AI\apps\web\app\(main)\models\channels\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/chats,/models/chats,g:\IHUI-AI\apps\web\app\(main)\models\chats\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/contact,/models/contact,g:\IHUI-AI\apps\web\app\(main)\models\contact\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/groups,/models/groups,g:\IHUI-AI\apps\web\app\(main)\models\groups\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/keys,/models/keys,g:\IHUI-AI\apps\web\app\(main)\models\keys\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/logs,/models/logs,g:\IHUI-AI\apps\web\app\(main)\models\logs\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/openclaw,/models/openclaw,g:\IHUI-AI\apps\web\app\(main)\models\openclaw\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/overview,/models/overview,g:\IHUI-AI\apps\web\app\(main)\models\overview\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models,/models,g:\IHUI-AI\apps\web\app\(main)\models\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/redeem,/models/redeem,g:\IHUI-AI\apps\web\app\(main)\models\redeem\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/referral,/models/referral,g:\IHUI-AI\apps\web\app\(main)\models\referral\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/skills,/models/skills,g:\IHUI-AI\apps\web\app\(main)\models\skills\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/usage,/models/usage,g:\IHUI-AI\apps\web\app\(main)\models\usage\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/models/users,/models/users,g:\IHUI-AI\apps\web\app\(main)\models\users\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/n8n-agents,/n8n-agents,g:\IHUI-AI\apps\web\app\(main)\n8n-agents\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/notifications,/notifications,g:\IHUI-AI\apps\web\app\(main)\notifications\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/oauth/authorize,/oauth/authorize,g:\IHUI-AI\apps\web\app\(main)\oauth\authorize\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/oauth/my-authorized,/oauth/my-authorized,g:\IHUI-AI\apps\web\app\(main)\oauth\my-authorized\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/oauth/platform,/oauth/platform,g:\IHUI-AI\apps\web\app\(main)\oauth\platform\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/openclaw,/openclaw,g:\IHUI-AI\apps\web\app\(main)\openclaw\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/orders,/orders,g:\IHUI-AI\apps\web\app\(main)\orders\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/orders/[id],/orders/:id,g:\IHUI-AI\apps\web\app\(main)\orders\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/payment/checkout,/payment/checkout,g:\IHUI-AI\apps\web\app\(main)\payment\checkout\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/payment,/payment,g:\IHUI-AI\apps\web\app\(main)\payment\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/plaza,/plaza,g:\IHUI-AI\apps\web\app\(main)\plaza\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/points,/points,g:\IHUI-AI\apps\web\app\(main)\points\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/points/sign-in,/points/sign-in,g:\IHUI-AI\apps\web\app\(main)\points\sign-in\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/pricing,/pricing,g:\IHUI-AI\apps\web\app\(main)\pricing\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/ranking,/ranking,g:\IHUI-AI\apps\web\app\(main)\ranking\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/recruitment,/recruitment,g:\IHUI-AI\apps\web\app\(main)\recruitment\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/recruitment/[id],/recruitment/:id,g:\IHUI-AI\apps\web\app\(main)\recruitment\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/refund,/refund,g:\IHUI-AI\apps\web\app\(main)\refund\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/refund/[id],/refund/:id,g:\IHUI-AI\apps\web\app\(main)\refund\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/resources/edit,/resources/edit,g:\IHUI-AI\apps\web\app\(main)\resources\edit\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/resources,/resources,g:\IHUI-AI\apps\web\app\(main)\resources\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/resources/[id],/resources/:id,g:\IHUI-AI\apps\web\app\(main)\resources\[id]\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/schedule,/schedule,g:\IHUI-AI\apps\web\app\(main)\schedule\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/security-audit,/security-audit,g:\IHUI-AI\apps\web\app\(main)\security-audit\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/settings/account-deletion,/settings/account-deletion,g:\IHUI-AI\apps\web\app\(main)\settings\account-deletion\page.tsx,Next.js 新增页面
Next.js独有,,,,,,,,,/settings/activity,/settings/activity,g:\IHUI-AI\apps\web\app\(main)\settings\activity\page.tsx,Next.js 新增页面
