source,httpMethod,path,mappedPath,normalizedPath,legacyFile,legacyClass,status,appliedRule,matchedRoutes,reason
"java","POST","/login/pwd/editPasswd","/auth/pwd/editPasswd","/auth/pwd/editpasswd","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\PwdLoginController.java","PwdLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","POST","/login/pwd/set/email","/auth/pwd/set/email","/auth/pwd/set/email","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\PwdLoginController.java","PwdLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","POST","/login/pwd/replace/phone","/auth/pwd/replace/phone","/auth/pwd/replace/phone","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\PwdLoginController.java","PwdLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","POST","/login/pwd/third/wx/login","/auth/pwd/third/wx/login","/auth/pwd/third/wx/login","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\PwdLoginController.java","PwdLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","POST","/login/pwd/send/batch/sms","/auth/pwd/send/batch/sms","/auth/pwd/send/batch/sms","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\PwdLoginController.java","PwdLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","POST","/login/pwd/modify/password","/auth/pwd/modify/password","/auth/pwd/modify/password","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\PwdLoginController.java","PwdLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/pwd/exist/{phone}","/auth/pwd/exist/{phone}","/auth/pwd/exist/:phone","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\PwdLoginController.java","PwdLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/google/pc/wxCode","/auth/google/pc/wxCode","/auth/google/pc/wxcode","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\GoogleLoginController.java","GoogleLoginController","已迁移","module:login→auth","GET /auth/google/pc/wxCode (auth-extended.ts:369)","精确匹配: GET /auth/google/pc/wxcode"
"java","GET","/login/google/android/wxCode","/auth/google/android/wxCode","/auth/google/android/wxcode","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\GoogleLoginController.java","GoogleLoginController","已迁移","module:login→auth","GET /auth/google/android/wxCode (auth-extended.ts:377)","精确匹配: GET /auth/google/android/wxcode"
"java","GET","/login/feishu/pc/wxCode","/auth/feishu/pc/wxCode","/auth/feishu/pc/wxcode","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\FeishuLoginController.java","FeishuLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/feishu/pc/test","/auth/feishu/pc/test","/auth/feishu/pc/test","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\FeishuLoginController.java","FeishuLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/enterprise/pc/wxCode","/auth/enterprise/pc/wxCode","/auth/enterprise/pc/wxcode","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\EnterpriseWeChatLoginController.java","EnterpriseWeChatLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/enterprise/pc/callback","/auth/enterprise/pc/callback","/auth/enterprise/pc/callback","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\EnterpriseWeChatLoginController.java","EnterpriseWeChatLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/enterprise/pc/test","/auth/enterprise/pc/test","/auth/enterprise/pc/test","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\EnterpriseWeChatLoginController.java","EnterpriseWeChatLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/ali/pc/wxCode","/auth/ali/pc/wxCode","/auth/ali/pc/wxcode","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\AliLoginController.java","AliLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/ali/web/wxCode","/auth/ali/web/wxCode","/auth/ali/web/wxcode","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\AliLoginController.java","AliLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/login/ali/pc/test","/auth/ali/pc/test","/auth/ali/pc/test","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\login\AliLoginController.java","AliLoginController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","POST","/remote/myTeam/{uuid}","/remote/myTeam/{uuid}","/remote/myteam/:uuid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124)","路径前缀匹配: /remote/myteam/:uuid → 1 个候选"
"java","GET","/remote/info/{uuid}","/remote/info/{uuid}","/remote/info/:uuid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124)","路径前缀匹配: /remote/info/:uuid → 1 个候选"
"java","POST","/remote/uploadBusinessCard","/remote/uploadBusinessCard","/remote/uploadbusinesscard","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124)","路径前缀匹配: /remote/uploadbusinesscard → 1 个候选"
"java","GET","/remote/role","/remote/role","/remote/role","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124)","路径前缀匹配: /remote/role → 1 个候选"
"java","GET","/remote/agent/category","/remote/agent/category","/remote/agent/category","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124) | GET /remote/agent/favorites (remote-extended.ts:154) | POST /remote/agent/favorite (remote-extended.ts:192)","路径前缀匹配: /remote/agent/category → 5 个候选"
"java","GET","/remote/agent/category2","/remote/agent/category2","/remote/agent/category2","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124) | GET /remote/agent/favorites (remote-extended.ts:154) | POST /remote/agent/favorite (remote-extended.ts:192)","路径前缀匹配: /remote/agent/category2 → 5 个候选"
"java","GET","/remote/agent/by/type","/remote/agent/by/type","/remote/agent/by/type","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124) | GET /remote/agent/favorites (remote-extended.ts:154) | POST /remote/agent/favorite (remote-extended.ts:192)","路径前缀匹配: /remote/agent/by/type → 5 个候选"
"java","GET","/remote/agent/by/collect/{uuid}","/remote/agent/by/collect/{uuid}","/remote/agent/by/collect/:uuid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124) | GET /remote/agent/favorites (remote-extended.ts:154) | POST /remote/agent/favorite (remote-extended.ts:192)","路径前缀匹配: /remote/agent/by/collect/:uuid → 5 个候选"
"java","GET","/remote/agent/by/pay","/remote/agent/by/pay","/remote/agent/by/pay","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124) | GET /remote/agent/favorites (remote-extended.ts:154) | POST /remote/agent/favorite (remote-extended.ts:192)","路径前缀匹配: /remote/agent/by/pay → 5 个候选"
"java","POST","/remote/get/tencent/sentence","/remote/get/tencent/sentence","/remote/get/tencent/sentence","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124)","路径前缀匹配: /remote/get/tencent/sentence → 1 个候选"
"java","GET","/remote/get/true","/remote/get/true","/remote/get/true","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceController.java","RemoteDeviceController","部分迁移","","POST /remote (misc-extended.ts:124)","路径前缀匹配: /remote/get/true → 1 个候选"
"java","GET","/remote/agent/task/need/task","/remote/agent/task/need/task","/remote/agent/task/need/task","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceByTaskController.java","RemoteDeviceByTaskController","部分迁移","","POST /remote (misc-extended.ts:124) | GET /remote/agent/favorites (remote-extended.ts:154) | POST /remote/agent/favorite (remote-extended.ts:192)","路径前缀匹配: /remote/agent/task/need/task → 5 个候选"
"java","POST","/remote/agent/task/send/message/approve","/remote/agent/task/send/message/approve","/remote/agent/task/send/message/approve","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\RemoteDeviceByTaskController.java","RemoteDeviceByTaskController","部分迁移","","POST /remote (misc-extended.ts:124) | GET /remote/agent/favorites (remote-extended.ts:154) | POST /remote/agent/favorite (remote-extended.ts:192)","路径前缀匹配: /remote/agent/task/send/message/approve → 5 个候选"
"java","POST","/fund/useToken","/fund/useToken","/fund/usetoken","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/usetoken → 1 个候选"
"java","GET","/fund/getInfo","/fund/getInfo","/fund/getinfo","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/getinfo → 1 个候选"
"java","GET","/fund/getProduct","/fund/getProduct","/fund/getproduct","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/getproduct → 1 个候选"
"java","POST","/fund/notify","/fund/notify","/fund/notify","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/notify → 1 个候选"
"java","GET","/fund/getStatistics","/fund/getStatistics","/fund/getstatistics","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/getstatistics → 1 个候选"
"java","POST","/fund/app/notify","/fund/app/notify","/fund/app/notify","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/app/notify → 1 个候选"
"java","POST","/fund/file/to/stream","/fund/file/to/stream","/fund/file/to/stream","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/file/to/stream → 1 个候选"
"java","POST","/fund/file/to/stream2","/fund/file/to/stream2","/fund/file/to/stream2","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/file/to/stream2 → 1 个候选"
"java","POST","/fund/agent/transfer/notify","/fund/agent/transfer/notify","/fund/agent/transfer/notify","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundController.java","FundController","部分迁移","","GET /fund (missing-user-routes.ts:1408)","路径前缀匹配: /fund/agent/transfer/notify → 1 个候选"
"java","POST","/fund/ali/pay/create","/fund/ali/pay/create","/fund/ali/pay/create","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundAliPayController.java","FundAliPayController","已迁移","","POST /fund/ali/pay/create (missing-user-routes.ts:1329)","精确匹配: POST /fund/ali/pay/create"
"java","POST","/fund/ali/pay/create2","/fund/ali/pay/create2","/fund/ali/pay/create2","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundAliPayController.java","FundAliPayController","已迁移","","POST /fund/ali/pay/create2 (missing-user-routes.ts:1358)","精确匹配: POST /fund/ali/pay/create2"
"java","POST","/fund/ali/pay/alipay/notify","/fund/ali/pay/alipay/notify","/fund/ali/pay/alipay/notify","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundAliPayController.java","FundAliPayController","部分迁移","","POST /fund/ali/pay/create (missing-user-routes.ts:1329) | POST /fund/ali/pay/create2 (missing-user-routes.ts:1358) | GET /fund/ali/pay/alipay/return (missing-user-routes.ts:1387)","路径前缀匹配: /fund/ali/pay/alipay/notify → 4 个候选"
"java","GET","/fund/ali/pay/alipay/return","/fund/ali/pay/alipay/return","/fund/ali/pay/alipay/return","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundAliPayController.java","FundAliPayController","已迁移","","GET /fund/ali/pay/alipay/return (missing-user-routes.ts:1387)","精确匹配: GET /fund/ali/pay/alipay/return"
"java","GET","/fund/ali/pay/success","/fund/ali/pay/success","/fund/ali/pay/success","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundAliPayController.java","FundAliPayController","部分迁移","","POST /fund/ali/pay/create (missing-user-routes.ts:1329) | POST /fund/ali/pay/create2 (missing-user-routes.ts:1358) | GET /fund/ali/pay/alipay/return (missing-user-routes.ts:1387)","路径前缀匹配: /fund/ali/pay/success → 4 个候选"
"java","GET","/fund/ali/pay/fail","/fund/ali/pay/fail","/fund/ali/pay/fail","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\fund\FundAliPayController.java","FundAliPayController","部分迁移","","POST /fund/ali/pay/create (missing-user-routes.ts:1329) | POST /fund/ali/pay/create2 (missing-user-routes.ts:1358) | GET /fund/ali/pay/alipay/return (missing-user-routes.ts:1387)","路径前缀匹配: /fund/ali/pay/fail → 4 个候选"
"java","POST","/auth/user","/auth/user","/auth/user","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\auth\controller\ali\AuthIdentityController.java","AuthIdentityController","部分迁移","","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","业务模块匹配: auth"
"java","GET","/withdrawal_flow/list","/withdrawal/list","/withdrawal/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalFlowController.java","ZhsWithdrawalFlowController","已迁移","module:withdrawal_flow→withdrawal","GET /withdrawal/list (agent-extended.ts:572)","精确匹配: GET /withdrawal/list"
"java","POST","/withdrawal_flow/export","/withdrawal/export","/withdrawal/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalFlowController.java","ZhsWithdrawalFlowController","部分迁移","module:withdrawal_flow→withdrawal","GET /withdrawal/list (agent-extended.ts:572) | GET /withdrawal/summary (agent-extended.ts:592) | POST /withdrawal/create (agent-extended.ts:616)","业务模块匹配: withdrawal"
"java","GET","/withdrawal_flow/{id}","/withdrawal/{id}","/withdrawal/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalFlowController.java","ZhsWithdrawalFlowController","已迁移","module:withdrawal_flow→withdrawal","GET /withdrawal/:id (agent-extended.ts:636)","精确匹配: GET /withdrawal/:id"
"java","DELETE","/withdrawal_flow/{ids}","/withdrawal/{ids}","/withdrawal/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalFlowController.java","ZhsWithdrawalFlowController","部分迁移","module:withdrawal_flow→withdrawal","GET /withdrawal/list (agent-extended.ts:572) | GET /withdrawal/summary (agent-extended.ts:592) | POST /withdrawal/create (agent-extended.ts:616)","业务模块匹配: withdrawal"
"java","PUT","/withdrawal_flow/{id}/approve","/withdrawal/{id}/approve","/withdrawal/:id/approve","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalFlowController.java","ZhsWithdrawalFlowController","部分迁移","module:withdrawal_flow→withdrawal","GET /withdrawal/:id (agent-extended.ts:636) | PUT /withdrawal/:id (agent-extended.ts:654) | DELETE /withdrawal/:id (agent-extended.ts:673)","路径前缀匹配: /withdrawal/:id/approve → 5 个候选"
"java","GET","/Withdrawaldetail/list","/withdrawal/list","/withdrawal/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalDetailController.java","ZhsWithdrawalDetailController","已迁移","module:Withdrawaldetail→withdrawal","GET /withdrawal/list (agent-extended.ts:572)","精确匹配: GET /withdrawal/list"
"java","POST","/Withdrawaldetail/export","/withdrawal/export","/withdrawal/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalDetailController.java","ZhsWithdrawalDetailController","部分迁移","module:Withdrawaldetail→withdrawal","GET /withdrawal/list (agent-extended.ts:572) | GET /withdrawal/summary (agent-extended.ts:592) | POST /withdrawal/create (agent-extended.ts:616)","业务模块匹配: withdrawal"
"java","GET","/Withdrawaldetail/{Id}","/withdrawal/{Id}","/withdrawal/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalDetailController.java","ZhsWithdrawalDetailController","已迁移","module:Withdrawaldetail→withdrawal","GET /withdrawal/:id (agent-extended.ts:636)","精确匹配: GET /withdrawal/:id"
"java","GET","/Withdrawaldetail/withdraw","/withdrawal/withdraw","/withdrawal/withdraw","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsWithdrawalDetailController.java","ZhsWithdrawalDetailController","部分迁移","module:Withdrawaldetail→withdrawal","GET /withdrawal/list (agent-extended.ts:572) | GET /withdrawal/summary (agent-extended.ts:592) | POST /withdrawal/create (agent-extended.ts:616)","业务模块匹配: withdrawal"
"java","GET","/vip_level/list","/auth-vip-level/list","/auth-vip-level/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsVipLevelController.java","ZhsVipLevelController","部分迁移","module:vip_level→auth-vip-level","GET /auth-vip-level (admin/auth-vip-level.ts:19) | POST /auth-vip-level (admin/auth-vip-level.ts:47)","路径前缀匹配: /auth-vip-level/list → 2 个候选"
"java","POST","/vip_level/export","/auth-vip-level/export","/auth-vip-level/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsVipLevelController.java","ZhsVipLevelController","部分迁移","module:vip_level→auth-vip-level","GET /auth-vip-level (admin/auth-vip-level.ts:19) | POST /auth-vip-level (admin/auth-vip-level.ts:47)","路径前缀匹配: /auth-vip-level/export → 2 个候选"
"java","GET","/vip_level/{id}","/auth-vip-level/{id}","/auth-vip-level/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsVipLevelController.java","ZhsVipLevelController","已迁移","module:vip_level→auth-vip-level","GET /auth-vip-level/:id (admin/auth-vip-level.ts:40)","精确匹配: GET /auth-vip-level/:id"
"java","DELETE","/vip_level/{ids}","/auth-vip-level/{ids}","/auth-vip-level/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsVipLevelController.java","ZhsVipLevelController","部分迁移","module:vip_level→auth-vip-level","GET /auth-vip-level (admin/auth-vip-level.ts:19) | POST /auth-vip-level (admin/auth-vip-level.ts:47)","路径前缀匹配: /auth-vip-level/:ids → 2 个候选"
"java","GET","/user_vip/list","/auth-user-vip/list","/auth-user-vip/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserVipController.java","ZhsUserVipController","部分迁移","module:user_vip→auth-user-vip","GET /auth-user-vip (admin/auth-user-vip.ts:19) | POST /auth-user-vip (admin/auth-user-vip.ts:47)","路径前缀匹配: /auth-user-vip/list → 2 个候选"
"java","POST","/user_vip/export","/auth-user-vip/export","/auth-user-vip/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserVipController.java","ZhsUserVipController","部分迁移","module:user_vip→auth-user-vip","GET /auth-user-vip (admin/auth-user-vip.ts:19) | POST /auth-user-vip (admin/auth-user-vip.ts:47)","路径前缀匹配: /auth-user-vip/export → 2 个候选"
"java","GET","/user_vip/{id}","/auth-user-vip/{id}","/auth-user-vip/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserVipController.java","ZhsUserVipController","已迁移","module:user_vip→auth-user-vip","GET /auth-user-vip/:id (admin/auth-user-vip.ts:40)","精确匹配: GET /auth-user-vip/:id"
"java","DELETE","/user_vip/{ids}","/auth-user-vip/{ids}","/auth-user-vip/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserVipController.java","ZhsUserVipController","部分迁移","module:user_vip→auth-user-vip","GET /auth-user-vip (admin/auth-user-vip.ts:19) | POST /auth-user-vip (admin/auth-user-vip.ts:47)","路径前缀匹配: /auth-user-vip/:ids → 2 个候选"
"java","GET","/zhs_user/list","/users/list","/users/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserController.java","ZhsUserController","部分迁移","module:zhs_user→users","GET /users (ranking.ts:26)","路径前缀匹配: /users/list → 1 个候选"
"java","POST","/zhs_user/export","/users/export","/users/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserController.java","ZhsUserController","部分迁移","module:zhs_user→users","GET /users (ranking.ts:26)","路径前缀匹配: /users/export → 1 个候选"
"java","GET","/zhs_user/{id}","/users/{id}","/users/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserController.java","ZhsUserController","部分迁移","module:zhs_user→users","POST /users/:id/resetPwd (admin.ts:613) | GET /users (ranking.ts:26) | GET /users/:id/roles (rbac.ts:528)","路径前缀匹配: /users/:id → 4 个候选"
"java","DELETE","/zhs_user/{ids}","/users/{ids}","/users/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserController.java","ZhsUserController","部分迁移","module:zhs_user→users","GET /users (ranking.ts:26)","路径前缀匹配: /users/:ids → 1 个候选"
"java","GET","/userAgentImage/list","/user-agent-image/list","/user-agent-image/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentImageController.java","ZhsUserAgentImageController","部分迁移","module:userAgentImage→user-agent-image","GET /user-agent-image (admin/user-agent-image.ts:15) | POST /user-agent-image (admin/user-agent-image.ts:40)","路径前缀匹配: /user-agent-image/list → 2 个候选"
"java","POST","/userAgentImage/export","/user-agent-image/export","/user-agent-image/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentImageController.java","ZhsUserAgentImageController","部分迁移","module:userAgentImage→user-agent-image","GET /user-agent-image (admin/user-agent-image.ts:15) | POST /user-agent-image (admin/user-agent-image.ts:40)","路径前缀匹配: /user-agent-image/export → 2 个候选"
