source,httpMethod,path,normalizedPath,legacyFile,legacyClass,status,matchedRoutes,reason
"fastify","POST","/user-agent-context","/user-agent-context","","","无需迁移","POST /user-agent-context (misc-extended.ts:315)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/user-agent-context/:id","/user-agent-context/:id","","","无需迁移","PUT /user-agent-context/:id (misc-extended.ts:327)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/user-agent-context/:id","/user-agent-context/:id","","","无需迁移","DELETE /user-agent-context/:id (misc-extended.ts:345)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/docs/list","/docs/list","","","无需迁移","GET /docs/list (misc-extended.ts:362)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/docs/:id","/docs/:id","","","无需迁移","GET /docs/:id (misc-extended.ts:394)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/knowledge","/knowledge","","","无需迁移","GET /knowledge (missing-user-routes.ts:331)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/knowledge/:id","/knowledge/:id","","","无需迁移","GET /knowledge/:id (missing-user-routes.ts:349)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/knowledge/:id/like","/knowledge/:id/like","","","无需迁移","POST /knowledge/:id/like (missing-user-routes.ts:357)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/skills","/skills","","","无需迁移","GET /skills (missing-user-routes.ts:367)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/skills/:id","/skills/:id","","","无需迁移","GET /skills/:id (missing-user-routes.ts:380)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/study/records","/study/records","","","无需迁移","GET /study/records (missing-user-routes.ts:391)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/study/records/:id","/study/records/:id","","","无需迁移","GET /study/records/:id (missing-user-routes.ts:411)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/study/records","/study/records","","","无需迁移","POST /study/records (missing-user-routes.ts:431)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/study/records/:id","/study/records/:id","","","无需迁移","PUT /study/records/:id (missing-user-routes.ts:470)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/study/progress","/study/progress","","","无需迁移","GET /study/progress (missing-user-routes.ts:503)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/study/progress/all","/study/progress/all","","","无需迁移","GET /study/progress/all (missing-user-routes.ts:520)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/study/statistics","/study/statistics","","","无需迁移","GET /study/statistics (missing-user-routes.ts:529)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw","/openclaw","","","无需迁移","GET /openclaw (missing-user-routes.ts:659)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/:id","/openclaw/:id","","","无需迁移","GET /openclaw/:id (missing-user-routes.ts:672)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openrouter-proxy/chat/completions","/openrouter-proxy/chat/completions","","","无需迁移","POST /openrouter-proxy/chat/completions (missing-user-routes.ts:727)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openrouter-proxy/models","/openrouter-proxy/models","","","无需迁移","GET /openrouter-proxy/models (missing-user-routes.ts:732)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/settings/notifications","/settings/notifications","","","无需迁移","GET /settings/notifications (missing-user-routes.ts:761)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/settings/privacy","/settings/privacy","","","无需迁移","GET /settings/privacy (missing-user-routes.ts:767)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/settings/preferences","/settings/preferences","","","无需迁移","GET /settings/preferences (missing-user-routes.ts:773)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/settings/notifications","/settings/notifications","","","无需迁移","PUT /settings/notifications (missing-user-routes.ts:779)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/settings/privacy","/settings/privacy","","","无需迁移","PUT /settings/privacy (missing-user-routes.ts:795)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/settings/preferences","/settings/preferences","","","无需迁移","PUT /settings/preferences (missing-user-routes.ts:811)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/settings/devices","/settings/devices","","","无需迁移","GET /settings/devices (missing-user-routes.ts:827)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/settings/security-logs","/settings/security-logs","","","无需迁移","GET /settings/security-logs (missing-user-routes.ts:832)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/settings/export","/settings/export","","","无需迁移","GET /settings/export (missing-user-routes.ts:841)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/settings/export","/settings/export","","","无需迁移","POST /settings/export (missing-user-routes.ts:853)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/settings/export/:taskId/download","/settings/export/:taskid/download","","","无需迁移","GET /settings/export/:taskId/download (missing-user-routes.ts:907)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/settings/clear-data","/settings/clear-data","","","无需迁移","POST /settings/clear-data (missing-user-routes.ts:924)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/settings/delete-account","/settings/delete-account","","","无需迁移","POST /settings/delete-account (missing-user-routes.ts:934)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/models","/ai/models","","","无需迁移","GET /ai/models (missing-user-routes.ts:945)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/models/:id","/ai/models/:id","","","无需迁移","GET /ai/models/:id (missing-user-routes.ts:964)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/careers","/ai/careers","","","无需迁移","GET /ai/careers (missing-user-routes.ts:985)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/careers/:id","/ai/careers/:id","","","无需迁移","GET /ai/careers/:id (missing-user-routes.ts:990)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/chat-types","/ai/chat-types","","","无需迁移","GET /ai/chat-types (missing-user-routes.ts:998)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/community","/ai/community","","","无需迁移","GET /ai/community (missing-user-routes.ts:1003)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/commission/overview","/commission/overview","","","无需迁移","GET /commission/overview (missing-user-routes.ts:1065)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/commission/invite-info","/commission/invite-info","","","无需迁移","GET /commission/invite-info (missing-user-routes.ts:1082)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/commission/invited-users","/commission/invited-users","","","无需迁移","GET /commission/invited-users (missing-user-routes.ts:1095)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/commission/list","/commission/list","","","无需迁移","GET /commission/list (missing-user-routes.ts:1104)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/vip/benefits","/vip/benefits","","","无需迁移","GET /vip/benefits (missing-user-routes.ts:1118)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/notifications/:id","/notifications/:id","","","无需迁移","GET /notifications/:id (missing-user-routes.ts:1125)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/messages/:id","/messages/:id","","","无需迁移","GET /messages/:id (missing-user-routes.ts:1133)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/payment/order/:orderNo/close","/payment/order/:orderno/close","","","无需迁移","POST /payment/order/:orderNo/close (missing-user-routes.ts:1143)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/payment/order/:orderNo/sync","/payment/order/:orderno/sync","","","无需迁移","POST /payment/order/:orderNo/sync (missing-user-routes.ts:1152)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/payment/callback/verify","/payment/callback/verify","","","无需迁移","POST /payment/callback/verify (missing-user-routes.ts:1159)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/payment/orders/:orderNo","/payment/orders/:orderno","","","无需迁移","GET /payment/orders/:orderNo (missing-user-routes.ts:1167)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/payment/refund/:refundNo","/payment/refund/:refundno","","","无需迁移","GET /payment/refund/:refundNo (missing-user-routes.ts:1176)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/payment/refund/:refundNo/cancel","/payment/refund/:refundno/cancel","","","无需迁移","POST /payment/refund/:refundNo/cancel (missing-user-routes.ts:1183)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/payment/refund/:refundNo/status","/payment/refund/:refundno/status","","","无需迁移","GET /payment/refund/:refundNo/status (missing-user-routes.ts:1190)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/payment/refund/:refundNo/audit","/payment/refund/:refundno/audit","","","无需迁移","POST /payment/refund/:refundNo/audit (missing-user-routes.ts:1197)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/payment/refund/:refundNo/process","/payment/refund/:refundno/process","","","无需迁移","POST /payment/refund/:refundNo/process (missing-user-routes.ts:1206)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/refunds/apply","/refunds/apply","","","无需迁移","POST /refunds/apply (missing-user-routes.ts:1218)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/top-up/status/:orderId","/top-up/status/:orderid","","","无需迁移","GET /top-up/status/:orderId (missing-user-routes.ts:1237)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/finance/withdrawal/withdrawal","/finance/withdrawal/withdrawal","","","无需迁移","POST /finance/withdrawal/withdrawal (missing-user-routes.ts:1255)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/finance/withdrawal/getWithdrawal","/finance/withdrawal/getwithdrawal","","","无需迁移","GET /finance/withdrawal/getWithdrawal (missing-user-routes.ts:1271)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/finance/withdrawal/my-records","/finance/withdrawal/my-records","","","无需迁移","GET /finance/withdrawal/my-records (missing-user-routes.ts:1280)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/finance/withdrawal/flows/list","/finance/withdrawal/flows/list","","","无需迁移","GET /finance/withdrawal/flows/list (missing-user-routes.ts:1289)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/finance/withdrawal/flows/:id","/finance/withdrawal/flows/:id","","","无需迁移","GET /finance/withdrawal/flows/:id (missing-user-routes.ts:1298)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/finance/withdrawal/flows/:id/approve","/finance/withdrawal/flows/:id/approve","","","无需迁移","POST /finance/withdrawal/flows/:id/approve (missing-user-routes.ts:1305)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/finance/withdrawal/flows/:id/reject","/finance/withdrawal/flows/:id/reject","","","无需迁移","POST /finance/withdrawal/flows/:id/reject (missing-user-routes.ts:1315)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/index","/ai/index","","","无需迁移","GET /ai/index (missing-user-routes.ts:1454)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/team","/ai/team","","","无需迁移","GET /ai/team (missing-user-routes.ts:1477)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/team/:id","/ai/team/:id","","","无需迁移","GET /ai/team/:id (missing-user-routes.ts:1486)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/ai/chat/conversations","/ai/chat/conversations","","","无需迁移","POST /ai/chat/conversations (missing-user-routes.ts:1496)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai/chat/conversations","/ai/chat/conversations","","","无需迁移","GET /ai/chat/conversations (missing-user-routes.ts:1512)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/ai/chat/conversations/:id","/ai/chat/conversations/:id","","","无需迁移","DELETE /ai/chat/conversations/:id (missing-user-routes.ts:1525)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/ai/aigc/tasks/:taskId/cancel","/ai/aigc/tasks/:taskid/cancel","","","无需迁移","POST /ai/aigc/tasks/:taskId/cancel (missing-user-routes.ts:1533)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai-ext/reports","/ai-ext/reports","","","无需迁移","GET /ai-ext/reports (missing-user-routes.ts:1544)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/ai-ext/reports/generate","/ai-ext/reports/generate","","","无需迁移","POST /ai-ext/reports/generate (missing-user-routes.ts:1557)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai-feed","/ai-feed","","","无需迁移","GET /ai-feed (missing-user-routes.ts:1576)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai-ext/ai-feed/items","/ai-ext/ai-feed/items","","","无需迁移","GET /ai-ext/ai-feed/items (missing-user-routes.ts:1585)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai-feed/:id","/ai-feed/:id","","","无需迁移","GET /ai-feed/:id (missing-user-routes.ts:1594)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai-world/categories","/ai-world/categories","","","无需迁移","GET /ai-world/categories (missing-user-routes.ts:1602)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/ai-world/:id","/ai-world/:id","","","无需迁移","GET /ai-world/:id (missing-user-routes.ts:1607)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/resources/:id/like","/resources/:id/like","","","无需迁移","POST /resources/:id/like (missing-user-routes.ts:1665)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/certificates/issue","/certificates/issue","","","无需迁移","POST /certificates/issue (missing-user-routes.ts:1672)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/certificates/:id/revoke","/certificates/:id/revoke","","","无需迁移","POST /certificates/:id/revoke (missing-user-routes.ts:1699)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/knowledge","/knowledge","","","无需迁移","POST /knowledge (missing-user-routes.ts:1707)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/knowledge/:id","/knowledge/:id","","","无需迁移","PUT /knowledge/:id (missing-user-routes.ts:1731)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/knowledge/:id","/knowledge/:id","","","无需迁移","DELETE /knowledge/:id (missing-user-routes.ts:1750)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/skills","/skills","","","无需迁移","POST /skills (missing-user-routes.ts:1757)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/skills/:id","/skills/:id","","","无需迁移","PUT /skills/:id (missing-user-routes.ts:1783)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/skills/:id","/skills/:id","","","无需迁移","DELETE /skills/:id (missing-user-routes.ts:1803)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/skills/push","/skills/push","","","无需迁移","POST /skills/push (missing-user-routes.ts:1833)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/skills/pull","/skills/pull","","","无需迁移","POST /skills/pull (missing-user-routes.ts:1873)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/skills/sync","/skills/sync","","","无需迁移","POST /skills/sync (missing-user-routes.ts:1902)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/members/me","/members/me","","","无需迁移","GET /members/me (missing-user-routes.ts:1974)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/categories","/categories","","","无需迁移","GET /categories (missing-user-routes.ts:1996)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/analytics/track","/analytics/track","","","无需迁移","POST /analytics/track (missing-user-routes.ts:2002)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/ai/career-advice","/ai/career-advice","","","无需迁移","POST /ai/career-advice (missing-user-routes.ts:2030)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/alerts","/alerts","","","无需迁移","GET /alerts (monitor.ts:31)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/backfill-status","/backfill-status","","","无需迁移","GET /backfill-status (monitor.ts:54)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/backfill","/backfill","","","无需迁移","POST /backfill (monitor.ts:73)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/suppression-rules","/suppression-rules","","","无需迁移","GET /suppression-rules (monitor.ts:89)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/canary-audit","/canary-audit","","","无需迁移","GET /canary-audit (monitor.ts:95)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/suppression-rules","/suppression-rules","","","无需迁移","POST /suppression-rules (monitor.ts:106)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/suppression-rules/:id","/suppression-rules/:id","","","无需迁移","PUT /suppression-rules/:id (monitor.ts:133)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/suppression-rules/:id","/suppression-rules/:id","","","无需迁移","DELETE /suppression-rules/:id (monitor.ts:157)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/inhibition-playground","/inhibition-playground","","","无需迁移","POST /inhibition-playground (monitor.ts:168)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/canary-promoter/status","/canary-promoter/status","","","无需迁移","GET /canary-promoter/status (monitor.ts:202)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/canary-promoter/override","/canary-promoter/override","","","无需迁移","POST /canary-promoter/override (monitor.ts:221)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","${PREFIX}/workflows","$:prefix/workflows","","","无需迁移","POST ${PREFIX}/workflows (n8n-proxy.ts:70)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","${PREFIX}/addAgent","$:prefix/addagent","","","无需迁移","POST ${PREFIX}/addAgent (n8n-proxy.ts:162)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/notifications/channels","/notifications/channels","","","无需迁移","GET /notifications/channels (notification-extended.ts:85)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/notifications/channels","/notifications/channels","","","无需迁移","POST /notifications/channels (notification-extended.ts:132)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/notifications/channels/:id","/notifications/channels/:id","","","无需迁移","PUT /notifications/channels/:id (notification-extended.ts:157)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/notifications/channels/:id","/notifications/channels/:id","","","无需迁移","DELETE /notifications/channels/:id (notification-extended.ts:198)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/notifications/preferences","/notifications/preferences","","","无需迁移","GET /notifications/preferences (notification-extended.ts:222)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/notifications/preferences","/notifications/preferences","","","无需迁移","PUT /notifications/preferences (notification-extended.ts:263)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/notifications/logs","/notifications/logs","","","无需迁移","GET /notifications/logs (notification-extended.ts:331)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/generate","/generate","","","无需迁移","POST /generate (oauth-keys.ts:75)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/rotate","/rotate","","","无需迁移","POST /rotate (oauth-keys.ts:91)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/revoke","/revoke","","","无需迁移","POST /revoke (oauth-keys.ts:113)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/active","/active","","","无需迁移","GET /active (oauth-keys.ts:165)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/notifications/unread-count","/notifications/unread-count","","","无需迁移","GET /notifications/unread-count (notifications.ts:170)","当前仓库新增端点(无 Java 对应)"
"fastify","PATCH","/notifications/:id/read","/notifications/:id/read","","","无需迁移","PATCH /notifications/:id/read (notifications.ts:176)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/notifications/:id","/notifications/:id","","","无需迁移","DELETE /notifications/:id (notifications.ts:219)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/conversations","/conversations","","","无需迁移","GET /conversations (notifications.ts:232)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/conversations/:userId","/conversations/:userid","","","无需迁移","GET /conversations/:userId (notifications.ts:243)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/conversations","/conversations","","","无需迁移","POST /conversations (notifications.ts:266)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/admin/notifications","/admin/notifications","","","无需迁移","GET /admin/notifications (notifications.ts:282)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/notifications/badge","/notifications/badge","","","无需迁移","GET /notifications/badge (notifications.ts:729)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/memory/context","/openclaw/memory/context","","","无需迁移","GET /openclaw/memory/context (openclaw-routes.ts:166)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/memory/search","/openclaw/memory/search","","","无需迁移","POST /openclaw/memory/search (openclaw-routes.ts:172)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/memory","/openclaw/memory","","","无需迁移","POST /openclaw/memory (openclaw-routes.ts:182)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/openclaw/memory","/openclaw/memory","","","无需迁移","DELETE /openclaw/memory (openclaw-routes.ts:201)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/skills","/openclaw/skills","","","无需迁移","GET /openclaw/skills (openclaw-routes.ts:209)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/skills/installed","/openclaw/skills/installed","","","无需迁移","GET /openclaw/skills/installed (openclaw-routes.ts:213)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/skills/:id/install","/openclaw/skills/:id/install","","","无需迁移","POST /openclaw/skills/:id/install (openclaw-routes.ts:217)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/skills/:id/uninstall","/openclaw/skills/:id/uninstall","","","无需迁移","POST /openclaw/skills/:id/uninstall (openclaw-routes.ts:225)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/tasks","/openclaw/tasks","","","无需迁移","GET /openclaw/tasks (openclaw-routes.ts:235)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/tasks/:id/execute","/openclaw/tasks/:id/execute","","","无需迁移","POST /openclaw/tasks/:id/execute (openclaw-routes.ts:246)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/openclaw/tasks/:id","/openclaw/tasks/:id","","","无需迁移","DELETE /openclaw/tasks/:id (openclaw-routes.ts:305)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/channels","/openclaw/channels","","","无需迁移","GET /openclaw/channels (openclaw-routes.ts:322)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/channels","/openclaw/channels","","","无需迁移","POST /openclaw/channels (openclaw-routes.ts:326)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/channels/supported","/openclaw/channels/supported","","","无需迁移","GET /openclaw/channels/supported (openclaw-routes.ts:339)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/openclaw/channels/:id","/openclaw/channels/:id","","","无需迁移","DELETE /openclaw/channels/:id (openclaw-routes.ts:343)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/channels/:id/connect","/openclaw/channels/:id/connect","","","无需迁移","POST /openclaw/channels/:id/connect (openclaw-routes.ts:351)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/channels/:id/disconnect","/openclaw/channels/:id/disconnect","","","无需迁移","POST /openclaw/channels/:id/disconnect (openclaw-routes.ts:359)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/tools","/openclaw/tools","","","无需迁移","GET /openclaw/tools (openclaw-routes.ts:369)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/tools/:name/execute","/openclaw/tools/:name/execute","","","无需迁移","POST /openclaw/tools/:name/execute (openclaw-routes.ts:373)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/gateway/status","/openclaw/gateway/status","","","无需迁移","GET /openclaw/gateway/status (openclaw-routes.ts:390)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/gateway/health","/openclaw/gateway/health","","","无需迁移","GET /openclaw/gateway/health (openclaw-routes.ts:401)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/gateway/config","/openclaw/gateway/config","","","无需迁移","GET /openclaw/gateway/config (openclaw-routes.ts:414)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/gateway/restart","/openclaw/gateway/restart","","","无需迁移","POST /openclaw/gateway/restart (openclaw-routes.ts:430)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/sessions","/openclaw/sessions","","","无需迁移","GET /openclaw/sessions (openclaw-routes.ts:436)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/sessions/:id","/openclaw/sessions/:id","","","无需迁移","GET /openclaw/sessions/:id (openclaw-routes.ts:441)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/sessions/:id/messages","/openclaw/sessions/:id/messages","","","无需迁移","GET /openclaw/sessions/:id/messages (openclaw-routes.ts:446)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/openclaw/sessions/:id/end","/openclaw/sessions/:id/end","","","无需迁移","POST /openclaw/sessions/:id/end (openclaw-routes.ts:451)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/stats/usage","/openclaw/stats/usage","","","无需迁移","GET /openclaw/stats/usage (openclaw-routes.ts:458)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/openclaw/stats/tokens","/openclaw/stats/tokens","","","无需迁移","GET /openclaw/stats/tokens (openclaw-routes.ts:469)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/organizations/list","/organizations/list","","","无需迁移","GET /organizations/list (organization.ts:59)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/organizations","/organizations","","","无需迁移","POST /organizations (organization.ts:108)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/organizations/:id","/organizations/:id","","","无需迁移","PUT /organizations/:id (organization.ts:142)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/organizations/:id","/organizations/:id","","","无需迁移","DELETE /organizations/:id (organization.ts:182)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/organizations/:id/members","/organizations/:id/members","","","无需迁移","GET /organizations/:id/members (organization.ts:209)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/organizations/:id/members","/organizations/:id/members","","","无需迁移","POST /organizations/:id/members (organization.ts:262)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/organizations/:id/members/:userId","/organizations/:id/members/:userid","","","无需迁移","DELETE /organizations/:id/members/:userId (organization.ts:306)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/organizations/:id/tree","/organizations/:id/tree","","","无需迁移","GET /organizations/:id/tree (organization.ts:331)","当前仓库新增端点(无 Java 对应)"
"fastify","PUT","/organizations/:id/members/:userId/role","/organizations/:id/members/:userid/role","","","无需迁移","PUT /organizations/:id/members/:userId/role (organization.ts:385)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/campaign","/campaign","","","无需迁移","POST /campaign (outbound.ts:67)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/campaign","/campaign","","","无需迁移","GET /campaign (outbound.ts:87)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/campaign/:id/start","/campaign/:id/start","","","无需迁移","POST /campaign/:id/start (outbound.ts:98)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/campaign/:id/stop","/campaign/:id/stop","","","无需迁移","POST /campaign/:id/stop (outbound.ts:116)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/campaign/:id/stats","/campaign/:id/stats","","","无需迁移","GET /campaign/:id/stats (outbound.ts:130)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/","/","","","无需迁移","GET / (packages.ts:43)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/:id","/:id","","","无需迁移","GET /:id (packages.ts:53)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/","/","","","无需迁移","POST / (packages.ts:64)","当前仓库新增端点(无 Java 对应)"
