module,legacyKey,normalizedKey,leaf,originalFirstSeg,currentRepoMatches,decision,evalReason
"basic_info_form","basicInfoForm.functionAuthor","basic_info_form.function_author","function_author","basicInfoForm","","废弃","模块 ""basic_info_form"" 为旧项目特有功能,新项目无对应实现"
"basic_info_form","basicInfoForm.inputFunctionAuthor","basic_info_form.input_function_author","input_function_author","basicInfoForm","","废弃","模块 ""basic_info_form"" 为旧项目特有功能,新项目无对应实现"
"basic_info_form","basicInfoForm.tableNameRequired","basic_info_form.table_name_required","table_name_required","basicInfoForm","","废弃","模块 ""basic_info_form"" 为旧项目特有功能,新项目无对应实现"
"basic_info_form","basicInfoForm.tableCommentRequired","basic_info_form.table_comment_required","table_comment_required","basicInfoForm","","废弃","模块 ""basic_info_form"" 为旧项目特有功能,新项目无对应实现"
"basic_info_form","basicInfoForm.classNameRequired","basic_info_form.class_name_required","class_name_required","basicInfoForm","","废弃","模块 ""basic_info_form"" 为旧项目特有功能,新项目无对应实现"
"basic_info_form","basicInfoForm.functionAuthorRequired","basic_info_form.function_author_required","function_author_required","basicInfoForm","","废弃","模块 ""basic_info_form"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product","zhs_product","zhs_product","zhs_product","","废弃","命名空间根标识 ""zhs_product"" 无实际文案内容,无需迁移"
"zhs_product","zhs_product.id","zhs_product.id","id","zhs_product","models.billing.transactions.id | models.chats.table.id | aiWorld.admin.sites.table.id","重写已迁移","leaf ""id"" 已在当前仓库其他模块下用新 key 实现,无需补迁移"
"zhs_product","zhs_product.inputName","zhs_product.input_name","input_name","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputStock","zhs_product.input_stock","input_stock","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputSales","zhs_product.input_sales","input_sales","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputCategory","zhs_product.input_category","input_category","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputDesc","zhs_product.input_desc","input_desc","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputStatus","zhs_product.input_status","input_status","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputType","zhs_product.input_type","input_type","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.denomination","zhs_product.denomination","denomination","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputDenomination","zhs_product.input_denomination","input_denomination","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.denominationVip","zhs_product.denomination_vip","denomination_vip","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputDenominationVip","zhs_product.input_denomination_vip","input_denomination_vip","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.denominationOperate","zhs_product.denomination_operate","denomination_operate","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputDenominationOperate","zhs_product.input_denomination_operate","input_denomination_operate","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputCreatedAt","zhs_product.input_created_at","input_created_at","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.inputUpdatedAt","zhs_product.input_updated_at","input_updated_at","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.addProduct","zhs_product.add_product","add_product","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.editProduct","zhs_product.edit_product","edit_product","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.stockRequired","zhs_product.stock_required","stock_required","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.salesRequired","zhs_product.sales_required","sales_required","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.statusRequired","zhs_product.status_required","status_required","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.modifySuccess","zhs_product.modify_success","modify_success","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_product","zhs_product.confirmDeleteProduct","zhs_product.confirm_delete_product","confirm_delete_product","zhs_product","","废弃","模块 ""zhs_product"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.id","zhs_activity.id","id","zhs_activity","models.billing.transactions.id | models.chats.table.id | aiWorld.admin.sites.table.id","重写已迁移","leaf ""id"" 已在当前仓库其他模块下用新 key 实现,无需补迁移"
"zhs_activity","zhs_activity.activityName","zhs_activity.activity_name","activity_name","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.inputActivityName","zhs_activity.input_activity_name","input_activity_name","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.activityRule","zhs_activity.activity_rule","activity_rule","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.inputActivityRule","zhs_activity.input_activity_rule","input_activity_rule","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.activityRecharge","zhs_activity.activity_recharge","activity_recharge","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.inputActivityRecharge","zhs_activity.input_activity_recharge","input_activity_recharge","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.beginAmount","zhs_activity.begin_amount","begin_amount","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.inputBeginAmount","zhs_activity.input_begin_amount","input_begin_amount","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.multiple","zhs_activity.multiple","multiple","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.inputMultiple","zhs_activity.input_multiple","input_multiple","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.computing","zhs_activity.computing","computing","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.inputComputing","zhs_activity.input_computing","input_computing","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.selectBeginTime","zhs_activity.select_begin_time","select_begin_time","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.inputCreator","zhs_activity.input_creator","input_creator","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.createdTime","zhs_activity.created_time","created_time","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.selectCreatedTime","zhs_activity.select_created_time","select_created_time","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.addActivity","zhs_activity.add_activity","add_activity","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.editActivity","zhs_activity.edit_activity","edit_activity","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.modifySuccess","zhs_activity.modify_success","modify_success","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_activity","zhs_activity.confirmDeleteActivity","zhs_activity.confirm_delete_activity","confirm_delete_activity","zhs_activity","","废弃","模块 ""zhs_activity"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.id","zhs_agent.id","id","zhsAgent","models.billing.transactions.id | models.chats.table.id | aiWorld.admin.sites.table.id","重写已迁移","leaf ""id"" 已在当前仓库其他模块下用新 key 实现,无需补迁移"
"zhs_agent","zhsAgent.inputName","zhs_agent.input_name","input_name","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.inputConsume","zhs_agent.input_consume","input_consume","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.inputUrl","zhs_agent.input_url","input_url","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.inputInfo","zhs_agent.input_info","input_info","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.inputRemark","zhs_agent.input_remark","input_remark","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.seqencing","zhs_agent.seqencing","seqencing","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.inputSeqencing","zhs_agent.input_seqencing","input_seqencing","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.typeName","zhs_agent.type_name","type_name","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.isHiddenName","zhs_agent.is_hidden_name","is_hidden_name","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.isOpenName","zhs_agent.is_open_name","is_open_name","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.heat","zhs_agent.heat","heat","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.inputHeat","zhs_agent.input_heat","input_heat","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.field1","zhs_agent.field1","field1","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.inputField1","zhs_agent.input_field1","input_field1","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.inputCreator","zhs_agent.input_creator","input_creator","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.createdTime","zhs_agent.created_time","created_time","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
"zhs_agent","zhsAgent.selectCreatedTime","zhs_agent.select_created_time","select_created_time","zhsAgent","","废弃","模块 ""zhs_agent"" 为旧项目特有功能,新项目无对应实现"
