source,legacyKey,normalizedKey,sourceFiles,status,matchedKeys,reason
"legacy","password","password","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","auth.password | user.security.password | sso.password","后缀匹配: .password"
"legacy","captcha","captcha","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","auth.captcha","后缀匹配: .captcha"
"legacy","rememberMe","remember_me","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: rememberMe"
"legacy","loggingIn","logging_in","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","login.crossProject.loggingIn | login.apple.loggingIn | login.google.loggingIn","后缀匹配: .logging_in"
"legacy","loginSuccess","login_success","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","common.messages.loginSuccess | auth.loginSuccess | sso.loginSuccess","后缀匹配: .login_success"
"legacy","loginFailed","login_failed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.loginFailed","精确匹配: login_failed"
"legacy","pleaseInputUsername","please_input_username","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: pleaseInputUsername"
"legacy","pleaseInputPassword","please_input_password","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: pleaseInputPassword"
"legacy","pleaseInputCaptcha","please_input_captcha","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: pleaseInputCaptcha"
"legacy","unifiedLoginRedirecting","unified_login_redirecting","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: unifiedLoginRedirecting"
"legacy","unifiedLoginUnavailable","unified_login_unavailable","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: unifiedLoginUnavailable"
"legacy","unifiedLoginDesc","unified_login_desc","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: unifiedLoginDesc"
"legacy","retryUnifiedLogin","retry_unified_login","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: retryUnifiedLogin"
"legacy","cannotConnectUnifiedLogin","cannot_connect_unified_login","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: cannotConnectUnifiedLogin"
"legacy","retry","retry","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.retry","精确匹配: retry"
"legacy","required","required","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","common.validate.required | asks.required | docs.businessDocs.environment.required","后缀匹配: .required"
"legacy","email","email","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","common.validate.email | auth.email | admin.users.email","后缀匹配: .email"
"legacy","phone","phone","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","common.validate.phone | auth.phone | admin.users.phone","后缀匹配: .phone"
"legacy","url","url","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","common.validate.url | formValidation.url | apiService.debug.url","后缀匹配: .url"
"legacy","upload","upload","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.upload","精确匹配: upload"
"legacy","uploadSuccess","upload_success","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","docs.documentCenter.uploadSuccess | community.publish.uploadSuccess | businessCard.uploadSuccess","后缀匹配: .upload_success"
"legacy","uploadFailed","upload_failed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","common.errors.uploadFailed | workspace.uploadFailed | community.publish.uploadFailed","后缀匹配: .upload_failed"
"legacy","fileSizeExceeded","file_size_exceeded","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","customerService.chat.fileSizeExceeded","后缀匹配: .file_size_exceeded"
"legacy","fileTypeNotAllowed","file_type_not_allowed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: fileTypeNotAllowed"
"legacy","imageUploadFailed","image_upload_failed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","floatingChat.imageUploadFailed | dramaScript.imageUploadFailed","后缀匹配: .image_upload_failed"
"legacy","imageFormatError","image_format_error","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: imageFormatError"
"legacy","year","year","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","vip.pricing.billing.year | admin.edu.finance.statistics.year | tokenValue.timeRange.year","后缀匹配: .year"
"legacy","month","month","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","vip.pricing.billing.month | admin.edu.learn.ranking.period.month | admin.edu.finance.statistics.month","后缀匹配: .month"
"legacy","day","day","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","cmpindex.day","后缀匹配: .day"
"legacy","hour","hour","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","cmpindex.hour","后缀匹配: .hour"
"legacy","minute","minute","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","cmpindex.minute","后缀匹配: .minute"
"legacy","second","second","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","cmpindex.second","后缀匹配: .second"
"legacy","allowedWildcards","allowed_wildcards","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: allowedWildcards"
"legacy","notSpecified","not_specified","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","dramaScript.enhancements.html.notSpecified | dramaScript.enhancements.markdown.notSpecified","后缀匹配: .not_specified"
"legacy","cycleFrom","cycle_from","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: cycleFrom"
"legacy","startFrom","start_from","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: startFrom"
"legacy","executeOnce","execute_once","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: executeOnce"
"legacy","everyMonth","every_month","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: everyMonth"
"legacy","nearestWorkday","nearest_workday","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: nearestWorkday"
"legacy","lastDayOfMonth","last_day_of_month","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: lastDayOfMonth"
"legacy","specify","specify","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: specify"
"legacy","multipleSelection","multiple_selection","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: multipleSelection"
"legacy","view","view","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.view","精确匹配: view"
"legacy","detail","detail","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","admin.exam.detail | admin.logs.detail | admin.scheduleLogs.detail","后缀匹配: .detail"
"legacy","batchDelete","batch_delete","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.batchDelete","精确匹配: batch_delete"
"legacy","batchExport","batch_export","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: batchExport"
"legacy","selectAll","select_all","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","dramaScript.selectAll","后缀匹配: .select_all"
"legacy","cancelSelect","cancel_select","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: cancelSelect"
"legacy","selected","selected","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.selected","精确匹配: selected"
"legacy","items","items","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","adminCommon.items","后缀匹配: .items"
"legacy","total","total","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.total","精确匹配: total"
"legacy","page","page","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","admin.refund.page | admin.exam.page | admin.learn.page","后缀匹配: .page"
"legacy","goTo","go_to","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: goTo"
"legacy","pageSize","page_size","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","缺失","","无匹配: pageSize"
"legacy","optional","optional","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","dependency.optional | adminCommon.placeholder.optional","后缀匹配: .optional"
"legacy","saveSuccess","save_success","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.saveSuccess","精确匹配: save_success"
"legacy","saveFailed","save_failed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.saveFailed","精确匹配: save_failed"
"legacy","deleteFailed","delete_failed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","common.errors.deleteFailed | docs.knowledgeBase.deleteFailed | docs.knowledgeDetail.deleteFailed","后缀匹配: .delete_failed"
"legacy","updateSuccess","update_success","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","common.messages.updateSuccess | admin.exam.updateSuccess | admin.learn.updateSuccess","后缀匹配: .update_success"
"legacy","updateFailed","update_failed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","apiService.apps.updateFailed | apiService.groups.updateFailed | aiList.updateFailed","后缀匹配: .update_failed"
"legacy","addFailed","add_failed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","部分迁移","settings.ipWhitelist.addFailed | docs.knowledgeDetail.addFailed | knowledgeDetail.addFailed","后缀匹配: .add_failed"
"legacy","modifyFailed","modify_failed","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts","缺失","","无匹配: modifyFailed"
"legacy","confirmDelete","confirm_delete","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.confirmDelete","精确匹配: confirm_delete"
"legacy","confirmBatchDelete","confirm_batch_delete","ihui-ai-admin-frontend/src/locales/lang/en.ts | ihui-ai-admin-frontend/src/locales/lang/ja.ts | ihui-ai-admin-frontend/src/locales/lang/ko.ts | ihui-ai-admin-frontend/src/locales/lang/zh-CN.ts | ihui-ai-admin-frontend/src/locales/lang/zh-TW.ts","已迁移","common.confirmBatchDelete","精确匹配: confirm_batch_delete"
